"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601452612967","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-10-15mm_1601452612967.html","玻璃门中控锁10-15毫米钢化玻璃门锁系统商店酒店餐厅","glass-door-lock-1601452612967","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452574661","https://www.alibaba.com/product-detail/Tempered-Glass-Door-Central-Lock-10_1601452574661.html","钢化玻璃门中控锁10-15毫米玻璃到墙壁门锁","glass-door-lock-1601452574661","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452564774","https://www.alibaba.com/product-detail/Glass-to-Glass-Central-Lock-with_1601452564774.html","带玻璃门锁系统的玻璃对玻璃中控锁单面板10-15毫米酒店商店餐厅","glass-door-lock-1601452564774","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452556181","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-System-201_1601452556181.html","玻璃门中控锁系统201不锈钢10 12毫米玻璃门锁酒店学校","glass-door-lock-1601452556181","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452548494","https://www.alibaba.com/product-detail/Glass-Door-Central-Lock-and-Glass_1601452548494.html","玻璃门中控锁和玻璃门锁10-12毫米钢化玻璃酒店餐厅学校","glass-door-lock-1601452548494","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452516298","https://www.alibaba.com/product-detail/201-304-Stainless-Steel-Glass-Door_1601452516298.html","201 304不锈钢玻璃门锁10-12毫米酒店学校商店玻璃门中控锁","glass-door-lock-1601452516298","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601452441997","https://www.alibaba.com/product-detail/Stainless-Steel-201-304-Tempered-Glass_1601452441997.html","不锈钢201 304钢化玻璃门中控锁10-15毫米店酒店学校玻璃到墙中控锁","architectural-door-accessory-1601452441997","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–15 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601451502084","https://www.alibaba.com/product-detail/Glass-to-Wall-Central-Lock-for_1601451502084.html","10 12毫米钢化玻璃店酒店学校单玻璃门中控锁玻璃到墙中控锁","architectural-door-accessory-1601451502084","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601451435316","https://www.alibaba.com/product-detail/High-end-Glass-Door-Central-Lock_1601451435316.html","高端玻璃门中控锁OEM硬件供应商，适用于10 12毫米玻璃到墙壁玻璃门锁酒店/餐厅/学校","glass-door-lock-1601451435316","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601449331995","https://www.alibaba.com/product-detail/Glass-Door-Lock-System-with-Central_1601449331995.html","带中央锁的玻璃门锁系统不锈钢304 10-12毫米无框/商店/学校玻璃门中央锁","glass-door-lock-1601449331995","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601579438239","https://www.alibaba.com/product-detail/Stainless-Steel-Glass-Door-Patch-Fittings_1601579438239.html","不锈钢玻璃门贴片配件门夹带锁办公楼应用","glass-door-fitting-1601579438239","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Stainless steel"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601687778018","https://www.alibaba.com/product-detail/Hot-selling-Glass-Door-Clamp-with_1601687778018.html","热销玻璃门夹带锁件厂家直销玻璃门配件底锁","glass-door-fitting-1601687778018","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601448288241","https://www.alibaba.com/product-detail/Adjustable-Glass-Door-Bottom-Clamps-Lock_1601448288241.html","可调节玻璃门底部夹具锁扣 OEM 玻璃门锁片 10-12 毫米框架不锈钢螺丝 淋浴门夹","glass-door-lock-1601448288241","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Stainless steel"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601448281323","https://www.alibaba.com/product-detail/Commercial-Glass-Door-Clip-Factory-Direct_1601448281323.html","商用玻璃门夹厂家直销来样定做磨砂玻璃门五金热卖玻璃门底夹锁","glass-door-fitting-1601448281323","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601469387531","https://www.alibaba.com/product-detail/Glass-Door-Lock-Clamp-Adjustable-for_1601469387531.html","可调整的用于商业办公室和医院门的玻璃门锁夹","glass-door-lock-1601469387531","door-locks","","Door Locks","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-locks.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486364448","https://www.alibaba.com/product-detail/Surface-Mounted-Glass-Door-Clip-With_1601486364448.html","表面安装玻璃门夹带锁钢化玻璃门底夹锁，用于酒店商场双门安装","glass-door-fitting-1601486364448","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601634358795","https://www.alibaba.com/product-detail/High-quality-Glass-Door-Clip-201_1601634358795.html","高品质玻璃门夹 201/304 玻璃门夹带锁 厂家直销 锁片","glass-door-fitting-1601634358795","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601453481559","https://www.alibaba.com/product-detail/Surface-Mounted-Panic-Bar-Exit-Device_1601453481559.html","表面安装应急杆出口装置商用800毫米长度紧急出口门杆","panic-bar-exit-device-1601453481559","panic-exit-devices","","Panic Exit Devices","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/panic-exit-devices.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
